id,level,name,type,parent_id,msfid
nom_915,3,"FOCU - forceps, Cutter",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOCU
nom_916,3,"FODC - Forceps, Dressing, Cheron",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FODC
nom_917,3,"FODD - Forceps, dressing, delicate",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FODD
nom_918,3,FODE - Forceps Dental,Mandatory,ESUD - Dental Surgical Instruments,MED - E - ESUD - FODE
nom_919,3,"FODR - Forceps, Dressing",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FODR
nom_920,3,"FODV - Forceps, vascular",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FODV
nom_921,3,FOET - Foetus,Mandatory,ETPO - Training Posters,MED - E - ETPO - FOET
nom_922,3,FOHA - Forceps Of Halstead,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED - E - ESUO - FOHA
nom_923,3,"FOHG - Forceps, hysterectomy, Glenner",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOHG
nom_924,3,"FOIB - Forceps, intestinal Babcock",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOIB
nom_925,3,"FOID - Forceps, Intestinal, Doyen",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOID
nom_926,3,FOLA - Folic Acid,Mandatory,DORA - Oral Drugs,MED - D - DORA - FOLA
nom_927,3,FOLC - Calcium folinate,Mandatory,DORA - Oral Drugs,MED - D - DORA - FOLC
nom_928,3,FOLD - Folder,Mandatory,ASTA - Stationery,LOG - A - ASTA - FOLD
nom_929,3,"FOLE - Forceps, Lester",Mandatory,ESUO - Ophtalmic Surgical Instruments,MED - E - ESUO - FOLE
nom_930,3,FOMA - Forceps Of Magill,Mandatory,EANE - Anaesthesia,MED - E - EANE - FOMA
nom_931,3,FOME - Forceps of Meriam,Mandatory,ESUD - Dental Surgical Instruments,MED - E - ESUD - FOME
nom_932,3,FOMU - Forceps Of Muzeux,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOMU
nom_933,3,"FOOB - Food Aid, Book",Mandatory,L046 - Food Aid,LIB - L - L046 - FOOB
nom_934,3,"FOOB - Forceps, Obstetrical",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOOB
nom_935,3,"FOOG - Food, Guide",Mandatory,L046 - Food Aid,LIB - L - L046 - FOOG
nom_936,3,FOPA - Forceps Of Paufique,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED - E - ESUO - FOPA
nom_937,3,"FOPF - Forceps, Peritoneal, Faure",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOPF
nom_938,3,"FOPO - Forceps, Tenaculum, Pozzi",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOPO
nom_939,3,FORK - Fork,Mandatory,PCOO - Cooking,LOG - P - PCOO - FORK
nom_940,3,FORO - Formaldehyd Commercial,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - FORO
nom_941,3,"FORS - Fork, knife and spoon set",Mandatory,PCOO - Cooking,LOG - P - PCOO - FORS
nom_942,3,FOSF - Fosfomycin,Mandatory,DORA - Oral Drugs,MED - D - DORA - FOSF
nom_943,3,FOST - Suture Tightening Forceps,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED - E - ESUO - FOST
nom_944,3,"FOTA - Forceps, tissue, Allis",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOTA
nom_945,3,"FOTC - Forceps, Tissue, Collin",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOTC
nom_946,3,"FOTD - Forceps, Tissue, Duval",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOTD
nom_947,3,"FOTI - Forceps, Tissue",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FOTI
nom_948,3,FOVA - Foetus for vacuum delivery,Mandatory,ETMA - Training Mannequins,MED - E - ETMA - FOVA
nom_949,3,"FPAC - Freight, packing list",Mandatory,ALST - Logistic Stationery,LOG - A - ALST - FPAC
nom_950,3,FREE - Freezer,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - FREE
nom_951,3,FRIB - Blood bank refrigerator,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - FRIB
nom_952,3,FRID - Refrigerator,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - FRID
nom_953,3,FRIF - Refrigerator/freezer,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - FRIF
nom_954,3,FRIS - Solar refrigerator,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - FRIS
nom_955,3,FRUI - Fruit,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - FRUI
nom_956,3,"FTDA - Forceps, tissue, delicate, Adson",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FTDA
nom_957,3,FUCB - Basic Fuchsin,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - FUCB
nom_958,3,FUCG - Fuchia,Mandatory,L044 - Data Processing,LIB - L - L044 - FUCG
nom_959,3,"FUCK - Fuchsin, Kinyoun",Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - FUCK
nom_960,3,"FUCZ - Fuchsin, Ziehl",Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - FUCZ
nom_961,3,FUEL - Fuel,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - FUEL
nom_962,3,"FUNG - Funnel, glass",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - FUNG
nom_963,3,FUNM - Funnel with water retention filter,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - FUNM
nom_964,3,FUNN - Funnel,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - FUNN
nom_965,3,FUNN - Funnel,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - FUNN
nom_966,3,"FUPL - Funnel, plastic, large stem",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - FUPL
nom_967,3,FURO - Furosemide,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - FURO
nom_968,3,FURO - Furosemide,Mandatory,DORA - Oral Drugs,MED - D - DORA - FURO
nom_969,3,FUSF - Fork fuse for Toyota,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - FUSF
nom_970,3,FUSG - Glass fuse,Mandatory,PELE - Electricity,LOG - P - PELE - FUSG
nom_971,3,"FVDB - Forceps, vascular",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - FVDB
nom_972,3,"FWAY - Freight, waybill",Mandatory,ALST - Logistic Stationery,LOG - A - ALST - FWAY
nom_973,3,GALI - Gallipot,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - GALI
nom_974,3,GANC - Ganciclovir,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - GANC
nom_975,3,GASD - Gas devices accessories,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - GASD
nom_976,3,GASK - Gasket,Mandatory,PHDW - Hardware,LOG - P - PHDW - GASK
nom_977,3,GASK - Gasket,Mandatory,PX-- - Spare parts,LOG - P - PX-- - GASK
nom_978,3,GASK - Gasket for DAVEY pump,Mandatory,PXDV - Spare Parts Davey,LOG - P - PXDV - GASK
nom_979,3,GASK - Gasket for LISTER engine,Mandatory,PXLI - Spare Parts Lister,LOG - P - PXLI - GASK
nom_980,3,GASK - Gasket for LOMBARDINI engine,Mandatory,PXLO - Spare Parts Lombardini,LOG - P - PXLO - GASK
nom_981,3,GASK - Gasket for ROBIN engine,Mandatory,PXRO - Spare Parts Robin,LOG - P - PXRO - GASK
nom_982,3,GAUG - Feeler gauge,Mandatory,PTOO - Tools,LOG - P - PTOO - GAUG
nom_983,3,GAUG - Gauge,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - GAUG
nom_984,3,GEN0 - Remarks on generators,Mandatory,PELE - Electricity,LOG - P - PELE - GEN0
nom_985,3,GENB - Violet Gentian For Bacteriologie,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - GENB
nom_986,3,GEND - Diesel generator,Mandatory,PELE - Electricity,LOG - P - PELE - GEND
nom_987,3,GENE - GENERATOR BAGS,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - GENE
nom_988,3,GENF - Female genital organs,Mandatory,ETPO - Training Posters,MED - E - ETPO - GENF
nom_989,3,GENP - Petrol generator,Mandatory,PELE - Electricity,LOG - P - PELE - GENP
nom_990,3,GENP - Violet Gentian Carbolated,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - GENP
nom_991,3,GENT - Gentamycine,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - GENT
nom_992,3,GENX - GeneXpert,Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - GENX
nom_993,3,GENX - Genexpert,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - GENX
nom_994,3,GIEM - Giemsa,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - GIEM
nom_995,3,GLAF - Fibreglass,Mandatory,PHDW - Hardware,LOG - P - PHDW - GLAF
nom_996,3,GLAS - Glass,Mandatory,CBUI - Building,LOG - C - CBUI - GLAS
nom_997,3,GLAS - Glass,Mandatory,PCOO - Cooking,LOG - P - PCOO - GLAS
nom_998,3,GLAS - Glasses,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - GLAS
nom_999,3,"GLEN - Examination glove, nitrile",Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - GLEN
nom_1000,3,GLIB - Glibenclamide,Mandatory,DORA - Oral Drugs,MED - D - DORA - GLIB
nom_1001,3,GLOC - Cleaning gloves,Mandatory,PHYG - Hygiene,LOG - P - PHYG - GLOC
nom_1002,3,"GLOE - Examination glove, latex",Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - GLOE
nom_1003,3,GLOG - Gynaecological gloves,Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - GLOG
nom_1004,3,GLOP - Protective gloves,Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - GLOP
nom_1005,3,GLOS - Surgical gloves,Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - GLOS
nom_1006,3,GLOV - Gloves,Mandatory,ALIF - Team Life,LOG - A - ALIF - GLOV
nom_1007,3,GLOV - Gloves,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - GLOV
nom_1008,3,GLUC - Glucose Hypertonic,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - GLUC
nom_1009,3,GLUC - Glucosemeter,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - GLUC
nom_1010,3,GLUC - Glucosemeter (Nova),Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - GLUC
nom_1011,3,GLUE - Glue,Mandatory,ASTA - Stationery,LOG - A - ASTA - GLUE
nom_1012,3,GLUE - Glue,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - GLUE
nom_1013,3,GLUE - Glue,Mandatory,PHDW - Hardware,LOG - P - PHDW - GLUE
nom_1014,3,GLYC - Glycerol,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - GLYC
nom_1015,3,GLYT - Glycerine Trinitrate,Mandatory,DORA - Oral Drugs,MED - D - DORA - GLYT
nom_1016,3,GOGG - Goggles,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - GOGG
nom_1017,3,GOKI - LIST of EMERGENCY ITEMS,Mandatory,IEME - Emergency items list,MED - I - IEME - GOKI
nom_1018,3,GONS - Gonad shield,Mandatory,EDIM - Diagnostic Imaging equipment,MED - E - EDIM - GONS
nom_1019,3,GOWI - Isolation gown,Mandatory,ELIN - Linen And Protective Clothing,MED - E - ELIN - GOWI
nom_1020,3,"GOWS - GOWN, SURGICAL",Mandatory,ELIN - Linen And Protective Clothing,MED - E - ELIN - GOWS
nom_1021,3,GPSG - GPS (Garmin),Mandatory,PCOM - Communication,LOG - P - PCOM - GPSG
nom_1022,3,GRAM - Kit Gram Hucker,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - GRAM
nom_1023,3,GRAV - Gravel,Mandatory,CBUI - Building,LOG - C - CBUI - GRAV
nom_1024,3,GREA - Grease,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - GREA
nom_1025,3,GREA - Greasing nipple,Mandatory,PHDW - Hardware,LOG - P - PHDW - GREA
nom_1026,3,GREG - Grease gun,Mandatory,PTOO - Tools,LOG - P - PTOO - GREG
nom_1027,3,GRID - X-ray grid,Mandatory,EDIM - Diagnostic Imaging equipment,MED - E - EDIM - GRID
nom_1028,3,GRIN - Grinder,Mandatory,PTOO - Tools,LOG - P - PTOO - GRIN
nom_1029,3,GRIS - Griseovulvine,Mandatory,DORA - Oral Drugs,MED - D - DORA - GRIS
nom_1030,3,GRIT - Grinding tool,Mandatory,PTOO - Tools,LOG - P - PTOO - GRIT
nom_1031,3,GUID - Guide,Mandatory,SMST - Medical Stationery,MED - S - SMST - GUID
nom_1032,3,"GULK - Guide, liigature, Koenig",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - GULK
nom_1033,3,GUMB - Gum elastic bougie,Mandatory,EANE - Anaesthesia,MED - E - EANE - GUMB
nom_1034,3,GUMS - Gums,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - GUMS
nom_1035,3,GUNS - Silicone gun,Mandatory,PTOO - Tools,LOG - P - PTOO - GUNS
nom_1036,3,"GYNB - Gynaecology, Book",Mandatory,L009 - Gynaecology - Obstetrics,LIB - L - L009 - GYNB
nom_1037,3,H76D - Toyota HZJ76 diesel,Mandatory,TTOY - Toyota Vehicles,LOG - T - TTOY - H76D
nom_1038,3,H78D - Toyota HZJ78 diesel,Mandatory,TTOY - Toyota Vehicles,LOG - T - TTOY - H78D
nom_1039,3,H79D - Toyota HZJ79 diesel,Mandatory,TTOY - Toyota Vehicles,LOG - T - TTOY - H79D
nom_1040,3,H80D - Toyota HZJ80 diesel,Mandatory,TTOY - Toyota Vehicles,LOG - T - TTOY - H80D
nom_1041,3,HACS - Hacksaw,Mandatory,PTOO - Tools,LOG - P - PTOO - HACS
nom_1042,3,HAEM - HAEMOGLOBINOMETER,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - HAEM
nom_1043,3,HAEM - Haemoglobinometer,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - HAEM
nom_1044,3,HAIB - Hairbrush,Mandatory,PHYG - Hygiene,LOG - P - PHYG - HAIB
nom_1045,3,HALO - Halothane,Mandatory,DORA - Oral Drugs,MED - D - DORA - HALO
nom_1046,3,HALP - Haloperidol,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - HALP
nom_1047,3,HALP - Haloperidol,Mandatory,DORA - Oral Drugs,MED - D - DORA - HALP
nom_1048,3,HAMM - Hammer,Mandatory,PTOO - Tools,LOG - P - PTOO - HAMM
nom_1049,3,HAMR - Hammer For Reflexes,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - HAMR
nom_1050,3,HANA - Checklist lab haemotology analyzers,Mandatory,ILAB - Laboratory checklists,MED - I - ILAB - HANA
nom_1051,3,HANA - Haematologic analyzer,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - HANA
nom_1052,3,HANA - Haematologic analyzer,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - HANA
nom_1053,3,HAND - Handle,Mandatory,ESUD - Dental Surgical Instruments,MED - E - ESUD - HAND
nom_1054,3,HAND - Handle,Mandatory,PHDW - Hardware,LOG - P - PHDW - HAND
nom_1055,3,HAND - Handle,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - HAND
nom_1056,3,HANG - Hanger,Mandatory,EDIM - Diagnostic Imaging equipment,MED - E - EDIM - HANG
nom_1057,3,HARH - Hard hat,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - HARH
nom_1058,3,HARN - Harness,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - HARN
nom_1059,3,HATL - Lined hat,Mandatory,ALIF - Team Life,LOG - A - ALIF - HATL
nom_1060,3,HATS - Sun hat,Mandatory,ALIF - Team Life,LOG - A - ALIF - HATS
nom_1061,3,HBBI - Helping babies breathe,Mandatory,ETPO - Training Posters,MED - E - ETPO - HBBI
nom_1062,3,HBTE - Hepatitis B test,Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - HBTE
nom_1063,3,HCTE - Hepatitis C test,Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - HCTE
nom_1064,3,HDDE - External hard drive,Mandatory,ADAP - Data Processing,LOG - A - ADAP - HDDE
nom_1065,3,HDWR - Hardware,Mandatory,TVEM - Vehicles Modifications,LOG - T - TVEM - HDWR
nom_1066,3,HEAF - Fuel heater,Mandatory,CSHE - Shelters,LOG - C - CSHE - HEAF
nom_1067,3,HEAG - Gas heater,Mandatory,CSHE - Shelters,LOG - C - CSHE - HEAG
nom_1068,3,"HEAP - Heating pad, electrical",Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - HEAP
nom_1069,3,HEAR - Hearing protection,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - HEAR
nom_1070,3,HEAS - Space heater,Mandatory,CSHE - Shelters,LOG - C - CSHE - HEAS
nom_1071,3,HEAT - Heater,Mandatory,TVEM - Vehicles Modifications,LOG - T - TVEM - HEAT
nom_1072,3,HEBF - Isoniazid / Ethambutol Blister FDC,Mandatory,DORA - Oral Drugs,MED - D - DORA - HEBF
nom_1073,3,"HEFB - Haemorrhagic fever, Book",Mandatory,L003 - Viral Infectious Diseases,LIB - L - L003 - HEFB
nom_1074,3,HEFD - Isoniazid / Ethambutol FDC,Mandatory,DORA - Oral Drugs,MED - D - DORA - HEFD
nom_1075,3,"HEFG - Haemorrhagic fever, guide",Mandatory,L003 - Viral Infectious Diseases,LIB - L - L003 - HEFG
nom_1076,3,"HEFV - Haemorrhagic fever, Video",Mandatory,L003 - Viral Infectious Diseases,LIB - L - L003 - HEFV
nom_1077,3,"HELB - Helminths, Book",Mandatory,L013 - Laboratory,LIB - L - L013 - HELB
nom_1078,3,HELM - Helmet,Mandatory,PIDE - Identification,LOG - P - PIDE - HELM
nom_1079,3,HELM - Helmet,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - HELM
nom_1080,3,HEPA - Heparin,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - HEPA
nom_1081,3,HEPB - Hepatitis book,Mandatory,L003 - Viral Infectious Diseases,LIB - L - L003 - HEPB
nom_1082,3,"HEXB - Health of expatriates, Book",Mandatory,L028 - Health Of Expatriates,LIB - L - L028 - HEXB
nom_1083,3,"HEXD - Health of Expatriates, Digital Media",Mandatory,L028 - Health Of Expatriates,LIB - L - L028 - HEXD
nom_1084,3,HEXG - Health expatriates,Mandatory,L052 - Security,LIB - L - L052 - HEXG
nom_1085,3,"HEXG - Health of expatriates, Guide",Mandatory,L028 - Health Of Expatriates,LIB - L - L028 - HEXG
nom_1086,3,"HIAD - Toyota HI ACE, Commuter bus",Mandatory,TTOY - Toyota Vehicles,LOG - T - TTOY - HIAD
nom_1087,3,HILD - Toyota Hilux diesel,Mandatory,TTOY - Toyota Vehicles,LOG - T - TTOY - HILD
nom_1088,3,HING - Hinge,Mandatory,PHDW - Hardware,LOG - P - PHDW - HING
nom_1089,3,HIVD - HIV Determine test,Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - HIVD
nom_1090,3,"HIVI - HIV test, Immunoflow",Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - HIVI
nom_1091,3,HIVU - HIV Unigold test,Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - HIVU
nom_1092,3,HODB - Decapitation Hook Of Braun,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - HODB
nom_1093,3,HOEP - Hoe,Mandatory,PTOO - Tools,LOG - P - PTOO - HOEP
nom_1094,3,"HOFI - Hook, fistula, Emmet",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - HOFI
nom_1095,3,HOLD - Holder,Mandatory,ASTA - Stationery,LOG - A - ASTA - HOLD
nom_1096,3,HOLD - Holder,Mandatory,PLIG - Lighting,LOG - P - PLIG - HOLD
nom_1097,3,HOLD - Holder for cable seath,Mandatory,PELE - Electricity,LOG - P - PELE - HOLD
nom_1098,3,HOLS - Hole saw,Mandatory,PTOO - Tools,LOG - P - PTOO - HOLS
nom_1099,3,"HONE - Hook, nerve",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - HONE
nom_1100,3,HOOK - Fixing hook,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - HOOK
nom_1101,3,HOOK - Hook,Mandatory,PHDW - Hardware,LOG - P - PHDW - HOOK
nom_1102,3,HOOK - Towing hook,Mandatory,TVEM - Vehicles Modifications,LOG - T - TVEM - HOOK
nom_1103,3,HOOS - Strabismus Hook,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED - E - ESUO - HOOS
nom_1104,3,HOSE - Fuel hose,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - HOSE
nom_1105,3,HOSE - Hose,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - HOSE
nom_1106,3,HOSF - Flat hose,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - HOSF
nom_1107,3,HOSG - Garden hose,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - HOSG
nom_1108,3,HOSS - Spiral hose,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - HOSS
nom_1109,3,HOSY - Yellow wastewater hose,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - HOSY
nom_1110,3,HUBU - USB hub,Mandatory,ADAP - Data Processing,LOG - A - ADAP - HUBU
nom_1111,3,"HUMB - Humanitarian, Book",Mandatory,L070 - Humanitarian Assistance,LIB - L - L070 - HUMB
nom_1112,3,"HUMG - Humanitarian Assistance, Guide",Mandatory,L070 - Humanitarian Assistance,LIB - L - L070 - HUMG
nom_1113,3,HVIJ - Hi-visibility jacket,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - HVIJ
nom_1114,3,HYAC - Hydrochloric Acid,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - HYAC
nom_1115,3,HYDA - Hydralazine,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - HYDA
nom_1116,3,HYDA - Hydralazine,Mandatory,DORA - Oral Drugs,MED - D - DORA - HYDA
nom_1117,3,HYDO - Hydrochlorothiazide,Mandatory,DORA - Oral Drugs,MED - D - DORA - HYDO
nom_1118,3,HYDR - Hydrocortisone,Mandatory,DEXT - Drugs External Use,MED - D - DEXT - HYDR
nom_1119,3,HYDR - Hydrocortisone,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - HYDR
nom_1120,3,HYDR - Hydrometer,Mandatory,PTOO - Tools,LOG - P - PTOO - HYDR
nom_1121,3,"HYGB - Hygiene, Book",Mandatory,L018 - Water & Sanitation,LIB - L - L018 - HYGB
nom_1122,3,HYGB - Infection control book,Mandatory,L029 - Nursing - Infection Control,LIB - L - L029 - HYGB
nom_1123,3,"HYGG - Infection control, guide",Mandatory,L029 - Nursing - Infection Control,LIB - L - L029 - HYGG
nom_1124,3,"HYGV - Infection control, video",Mandatory,L029 - Nursing - Infection Control,LIB - L - L029 - HYGV
nom_1125,3,HYOS - Hyoscine butylbromide,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - HYOS
nom_1126,3,HYOS - Hyoscine butylbromide,Mandatory,DORA - Oral Drugs,MED - D - DORA - HYOS
nom_1127,3,IADD - Insecticide adulticide,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - IADD
nom_1128,3,IBUP - Ibuprofene,Mandatory,DORA - Oral Drugs,MED - D - DORA - IBUP
nom_1129,3,ICES - Anti-icing,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - ICES
nom_1130,3,ICOF - Insecticide for cockroaches,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - ICOF
nom_1131,3,"IECB - Information, Educ., Comm. Book",Mandatory,L007 - Std - Aids,LIB - L - L007 - IECB
nom_1132,3,"IECG - Information, Education, Comm. Guide",Mandatory,L007 - Std - Aids,LIB - L - L007 - IECG
nom_1133,3,IICL - Insecticide impregnation of clothing,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - IICL
nom_1134,3,IIDU - Insecticide for dusting,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - IIDU
nom_1135,3,IINK - India ink,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - IINK
nom_1136,3,IIRS - Insecticide for residual spraying,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - IIRS
nom_1137,3,ILAT - Insecticide larvicide,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - ILAT
nom_1138,3,IMAS - Immunoglobulins antivenom snakes,Mandatory,DVAC - Vaccines,MED - D - DVAC - IMAS
nom_1139,3,IMHR - Immunoglobulins human antirabies,Mandatory,DVAC - Vaccines,MED - D - DVAC - IMHR
nom_1140,3,IMMA - Immatriculation,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - IMMA
nom_1141,3,"IMMB - Immunization, Book",Mandatory,L015 - Immunization - Cold Chain,LIB - L - L015 - IMMB
nom_1142,3,"IMMD - Immunization, CD-Rom",Mandatory,L015 - Immunization - Cold Chain,LIB - L - L015 - IMMD
nom_1143,3,"IMMG - Immunization, Guide",Mandatory,L015 - Immunization - Cold Chain,LIB - L - L015 - IMMG
nom_1144,3,IMON - Insecticide for mosquito nets,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - IMON
nom_1145,3,INCI - De Montfort Incinerator components,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - INCI
nom_1146,3,INCU - Incubator,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - INCU
nom_1147,3,INDI - Indinavir,Mandatory,DORA - Oral Drugs,MED - D - DORA - INDI
nom_1148,3,INFB - INFLUENZA BOOKS,Mandatory,L003 - Viral Infectious Diseases,LIB - L - L003 - INFB
